id,image_id,category_id,iscrowd,area,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,aspect_ratio,class_name
1002,742,1,0,15088,31.0,141.0,184.0,82.0,15088.0,2.244,ChickenPox
1003,743,3,0,151200,0.0,0.0,720.0,210.0,151200.0,3.429,Hives
1004,743,3,0,144000,0.0,272.0,720.0,200.0,144000.0,3.6,Hives
1005,744,1,0,12900,343.0,85.0,100.0,129.0,12900.0,0.775,ChickenPox
1006,745,3,0,48790,150.0,388.0,287.0,170.0,48790.0,1.688,Hives
1007,746,2,0,309889,45.0,0.0,431.0,719.0,309889.0,0.599,Eczema
1008,747,1,0,295740,15.0,27.0,620.0,477.0,295740.0,1.3,ChickenPox
1009,749,2,0,12208,16.0,62.0,112.0,109.0,12208.0,1.028,Eczema
1010,749,2,0,7700,179.0,52.0,100.0,77.0,7700.0,1.299,Eczema
1011,750,1,0,17646,239.0,108.0,173.0,102.0,17646.0,1.696,ChickenPox
1012,751,1,0,60604,316.0,312.0,278.0,218.0,60604.0,1.275,ChickenPox
1013,751,1,0,38127,390.0,67.0,213.0,179.0,38127.0,1.19,ChickenPox
1014,752,1,0,38950,4.0,19.0,205.0,190.0,38950.0,1.079,ChickenPox
1015,753,4,0,77728,72.0,72.0,224.0,347.0,77728.0,0.646,Melanoma
1016,754,2,0,31950,41.0,36.0,225.0,142.0,31950.0,1.585,Eczema
1017,755,2,0,338649,0.0,0.0,719.0,471.0,338649.0,1.527,Eczema
1018,756,1,0,50176,0.0,0.0,224.0,224.0,50176.0,1.0,ChickenPox
1019,757,3,0,87570,162.0,1.0,417.0,210.0,87570.0,1.986,Hives
1020,758,1,0,250981,0.0,480.0,599.0,419.0,250981.0,1.43,ChickenPox
1021,758,1,0,76752,118.0,175.0,312.0,246.0,76752.0,1.268,ChickenPox
1022,759,1,0,511546,0.0,0.0,599.0,854.0,511546.0,0.701,ChickenPox
1023,760,4,0,84502,91.0,70.0,334.0,253.0,84502.0,1.32,Melanoma
1024,761,3,0,86814,30.0,62.0,689.0,126.0,86814.0,5.468,Hives
1025,761,3,0,102300,37.0,317.0,682.0,150.0,102300.0,4.547,Hives
1026,762,2,0,93492,28.0,80.0,371.0,252.0,93492.0,1.472,Eczema
1027,763,1,0,264110,103.0,0.0,539.0,490.0,264110.0,1.1,ChickenPox
1028,764,4,0,35787,187.0,136.0,151.0,237.0,35787.0,0.637,Melanoma
1029,765,2,0,57148,139.0,164.0,314.0,182.0,57148.0,1.725,Eczema
1030,765,2,0,55400,236.0,442.0,200.0,277.0,55400.0,0.722,Eczema
1031,766,4,0,42370,110.0,186.0,190.0,223.0,42370.0,0.852,Melanoma
1032,766,4,0,25284,208.0,14.0,172.0,147.0,25284.0,1.17,Melanoma
1033,767,4,0,61455,148.0,84.0,241.0,255.0,61455.0,0.945,Melanoma
1034,768,4,0,12669,173.0,128.0,123.0,103.0,12669.0,1.194,Melanoma
1035,768,4,0,27528,142.0,311.0,148.0,186.0,27528.0,0.796,Melanoma
1036,769,2,0,220455,98.0,124.0,621.0,355.0,220455.0,1.749,Eczema
1037,770,1,0,12862,341.0,105.0,109.0,118.0,12862.0,0.924,ChickenPox
1038,771,4,0,141950,92.0,18.0,334.0,425.0,141950.0,0.786,Melanoma
1039,772,1,0,31313,11.0,42.0,173.0,181.0,31313.0,0.956,ChickenPox
1040,773,2,0,132048,56.0,383.0,393.0,336.0,132048.0,1.17,Eczema
1041,773,2,0,164255,0.0,0.0,455.0,361.0,164255.0,1.26,Eczema
1042,774,4,0,47264,142.0,157.0,211.0,224.0,47264.0,0.942,Melanoma
1043,775,4,0,43690,205.0,67.0,170.0,257.0,43690.0,0.661,Melanoma
1044,776,4,0,4539,287.0,317.0,89.0,51.0,4539.0,1.745,Melanoma
1045,777,3,0,289419,20.0,80.0,533.0,543.0,289419.0,0.982,Hives
1046,778,4,0,65928,121.0,32.0,201.0,328.0,65928.0,0.613,Melanoma
1047,779,1,0,7298,344.0,134.0,82.0,89.0,7298.0,0.921,ChickenPox
1048,780,3,0,159332,47.0,157.0,653.0,244.0,159332.0,2.676,Hives
1049,781,1,0,32164,17.0,35.0,172.0,187.0,32164.0,0.92,ChickenPox
1050,782,2,0,15397,168.0,2.0,173.0,89.0,15397.0,1.944,Eczema
1051,782,2,0,82852,346.0,102.0,308.0,269.0,82852.0,1.145,Eczema
1052,783,4,0,30873,237.0,254.0,251.0,123.0,30873.0,2.041,Melanoma
1053,784,3,0,150304,0.0,86.0,427.0,352.0,150304.0,1.213,Hives
1054,784,3,0,83848,65.0,386.0,376.0,223.0,83848.0,1.686,Hives
1055,785,1,0,207500,4.0,187.0,625.0,332.0,207500.0,1.883,ChickenPox
1056,786,4,0,42993,176.0,98.0,153.0,281.0,42993.0,0.544,Melanoma
1057,787,4,0,4450,335.0,181.0,89.0,50.0,4450.0,1.78,Melanoma
1058,788,2,0,308976,17.0,0.0,656.0,471.0,308976.0,1.393,Eczema
1059,789,4,0,82250,161.0,72.0,250.0,329.0,82250.0,0.76,Melanoma
1060,790,4,0,84870,180.0,78.0,246.0,345.0,84870.0,0.713,Melanoma
1061,791,4,0,61815,159.0,89.0,195.0,317.0,61815.0,0.615,Melanoma
1062,792,2,0,342244,0.0,0.0,719.0,476.0,342244.0,1.511,Eczema
1063,793,2,0,87185,98.0,390.0,265.0,329.0,87185.0,0.805,Eczema
1064,794,4,0,39984,140.0,80.0,196.0,204.0,39984.0,0.961,Melanoma
1065,795,3,0,157752,46.0,132.0,626.0,252.0,157752.0,2.484,Hives
1066,796,2,0,10472,316.0,163.0,187.0,56.0,10472.0,3.339,Eczema
1067,797,4,0,58555,151.0,134.0,239.0,245.0,58555.0,0.976,Melanoma
1068,798,4,0,11211,233.0,198.0,101.0,111.0,11211.0,0.91,Melanoma
1069,799,3,0,30590,133.0,175.0,190.0,161.0,30590.0,1.18,Hives
1070,800,2,0,28288,136.0,215.0,221.0,128.0,28288.0,1.727,Eczema
1071,800,2,0,40000,95.0,392.0,250.0,160.0,40000.0,1.562,Eczema
1072,801,3,0,38595,162.0,261.0,415.0,93.0,38595.0,4.462,Hives
1073,802,4,0,110995,127.0,24.0,281.0,395.0,110995.0,0.711,Melanoma
1074,803,2,0,25488,223.0,269.0,236.0,108.0,25488.0,2.185,Eczema
1075,804,2,0,296608,6.0,0.0,713.0,416.0,296608.0,1.714,Eczema
1076,805,2,0,322560,0.0,0.0,720.0,448.0,322560.0,1.607,Eczema
1077,806,4,0,75615,109.0,59.0,213.0,355.0,75615.0,0.6,Melanoma
1078,807,4,0,44055,250.0,110.0,165.0,267.0,44055.0,0.618,Melanoma
1079,808,3,0,68266,98.0,127.0,319.0,214.0,68266.0,1.491,Hives
1080,809,4,0,64291,159.0,87.0,239.0,269.0,64291.0,0.888,Melanoma
1081,810,4,0,145393,44.0,43.0,347.0,419.0,145393.0,0.828,Melanoma
1082,811,2,0,318517,0.0,0.0,719.0,443.0,318517.0,1.623,Eczema
1083,812,2,0,79352,66.0,398.0,436.0,182.0,79352.0,2.396,Eczema
1084,813,4,0,15410,179.0,167.0,134.0,115.0,15410.0,1.165,Melanoma
1085,814,3,0,28032,42.0,236.0,146.0,192.0,28032.0,0.76,Hives
1086,815,2,0,44688,209.0,71.0,304.0,147.0,44688.0,2.068,Eczema
1087,815,2,0,51510,206.0,265.0,303.0,170.0,51510.0,1.782,Eczema
1088,816,4,0,8208,103.0,80.0,108.0,76.0,8208.0,1.421,Melanoma
1089,817,3,0,22659,212.0,136.0,273.0,83.0,22659.0,3.289,Hives
1090,818,3,0,286881,0.0,68.0,719.0,399.0,286881.0,1.802,Hives
1091,819,2,0,46002,169.0,102.0,187.0,246.0,46002.0,0.76,Eczema
1092,820,1,0,590616,47.0,26.0,936.0,631.0,590616.0,1.483,ChickenPox
1093,820,1,0,61030,376.0,448.0,359.0,170.0,61030.0,2.112,ChickenPox
1094,821,4,0,26061,255.0,99.0,219.0,119.0,26061.0,1.84,Melanoma
1095,822,3,0,87087,65.0,384.0,377.0,231.0,87087.0,1.632,Hives
1096,823,2,0,35620,29.0,209.0,274.0,130.0,35620.0,2.108,Eczema
1097,823,2,0,28175,558.0,190.0,161.0,175.0,28175.0,0.92,Eczema
1098,824,4,0,30855,226.0,259.0,255.0,121.0,30855.0,2.107,Melanoma
1099,825,3,0,324269,0.0,0.0,719.0,451.0,324269.0,1.594,Hives
1100,826,4,0,93465,289.0,130.0,335.0,279.0,93465.0,1.201,Melanoma
1101,827,3,0,74880,199.0,23.0,390.0,192.0,74880.0,2.031,Hives
1102,828,3,0,45126,150.0,275.0,327.0,138.0,45126.0,2.37,Hives
1103,829,2,0,118980,58.0,227.0,661.0,180.0,118980.0,3.672,Eczema
1104,830,2,0,24056,133.0,224.0,194.0,124.0,24056.0,1.565,Eczema
1105,831,2,0,101880,116.0,401.0,360.0,283.0,101880.0,1.272,Eczema
1106,831,2,0,119568,100.0,23.0,376.0,318.0,119568.0,1.182,Eczema
1107,831,2,0,15402,0.0,0.0,151.0,102.0,15402.0,1.48,Eczema
1108,832,2,0,161990,0.0,72.0,485.0,334.0,161990.0,1.452,Eczema
1109,833,4,0,117150,108.0,119.0,426.0,275.0,117150.0,1.549,Melanoma
1110,834,4,0,866592,0.0,164.0,918.0,944.0,866592.0,0.972,Melanoma
1111,835,4,0,67122,130.0,84.0,226.0,297.0,67122.0,0.761,Melanoma
1112,836,4,0,4950,80.0,89.0,75.0,66.0,4950.0,1.136,Melanoma
1113,837,4,0,20355,258.0,189.0,115.0,177.0,20355.0,0.65,Melanoma
1114,837,4,0,10440,98.0,376.0,90.0,116.0,10440.0,0.776,Melanoma
1115,838,4,0,6887,196.0,312.0,97.0,71.0,6887.0,1.366,Melanoma
1116,839,3,0,103650,19.0,260.0,691.0,150.0,103650.0,4.607,Hives
1117,840,2,0,40020,266.0,45.0,276.0,145.0,40020.0,1.903,Eczema
1118,840,2,0,117585,134.0,221.0,585.0,201.0,117585.0,2.91,Eczema
1119,841,2,0,338649,0.0,0.0,719.0,471.0,338649.0,1.527,Eczema
1120,842,4,0,17152,249.0,423.0,128.0,134.0,17152.0,0.955,Melanoma
1121,843,4,0,31941,120.0,169.0,189.0,169.0,31941.0,1.118,Melanoma
1122,844,4,0,84272,118.0,66.0,229.0,368.0,84272.0,0.622,Melanoma
1123,845,4,0,3245,107.0,120.0,59.0,55.0,3245.0,1.073,Melanoma
1124,846,3,0,28864,189.0,261.0,328.0,88.0,28864.0,3.727,Hives
1125,847,3,0,104922,118.0,159.0,522.0,201.0,104922.0,2.597,Hives
1126,848,2,0,166085,148.0,0.0,563.0,295.0,166085.0,1.908,Eczema
1127,848,2,0,88382,116.0,257.0,413.0,214.0,88382.0,1.93,Eczema
1128,849,4,0,30502,141.0,170.0,151.0,202.0,30502.0,0.748,Melanoma
1129,850,2,0,20698,216.0,390.0,158.0,131.0,20698.0,1.206,Eczema
1130,850,2,0,43680,73.0,57.0,195.0,224.0,43680.0,0.871,Eczema
1131,851,4,0,30858,204.0,109.0,278.0,111.0,30858.0,2.505,Melanoma
1132,852,2,0,76152,79.0,88.0,334.0,228.0,76152.0,1.465,Eczema
1133,853,4,0,39432,302.0,142.0,186.0,212.0,39432.0,0.877,Melanoma
1134,854,4,0,540,138.0,94.0,27.0,20.0,540.0,1.35,Melanoma
1135,855,4,0,96577,74.0,67.0,247.0,391.0,96577.0,0.632,Melanoma
1136,856,4,0,25160,234.0,149.0,148.0,170.0,25160.0,0.871,Melanoma
1137,857,4,0,1100,65.0,0.0,44.0,25.0,1100.0,1.76,Melanoma
1138,857,4,0,1932,125.0,55.0,46.0,42.0,1932.0,1.095,Melanoma
1139,858,3,0,47177,156.0,149.0,247.0,191.0,47177.0,1.293,Hives
1140,859,3,0,12390,350.0,218.0,210.0,59.0,12390.0,3.559,Hives
1141,860,2,0,61074,133.0,263.0,377.0,162.0,61074.0,2.327,Eczema
1142,860,2,0,34768,230.0,114.0,328.0,106.0,34768.0,3.094,Eczema
1143,861,4,0,2205,140.0,161.0,49.0,45.0,2205.0,1.089,Melanoma
1144,861,4,0,1840,66.0,83.0,46.0,40.0,1840.0,1.15,Melanoma
1145,862,4,0,40365,137.0,164.0,207.0,195.0,40365.0,1.062,Melanoma
1146,863,2,0,28832,238.0,81.0,212.0,136.0,28832.0,1.559,Eczema
1147,864,4,0,49536,157.0,86.0,384.0,129.0,49536.0,2.977,Melanoma
1148,865,4,0,53636,111.0,158.0,212.0,253.0,53636.0,0.838,Melanoma
1149,866,4,0,6622,107.0,70.0,86.0,77.0,6622.0,1.117,Melanoma
1150,867,4,0,24038,265.0,298.0,202.0,119.0,24038.0,1.697,Melanoma
1151,868,4,0,49621,155.0,255.0,347.0,143.0,49621.0,2.427,Melanoma
1152,869,3,0,78892,126.0,92.0,326.0,242.0,78892.0,1.347,Hives
1153,870,2,0,207744,0.0,87.0,541.0,384.0,207744.0,1.409,Eczema
1154,871,2,0,61530,93.0,130.0,293.0,210.0,61530.0,1.395,Eczema
1155,871,2,0,91688,92.0,405.0,292.0,314.0,91688.0,0.93,Eczema
1156,872,2,0,105256,144.0,0.0,472.0,223.0,105256.0,2.117,Eczema
1157,872,2,0,106288,114.0,268.0,511.0,208.0,106288.0,2.457,Eczema
1158,873,2,0,234949,210.0,258.0,689.0,341.0,234949.0,2.021,Eczema
1159,874,3,0,143136,27.0,105.0,639.0,224.0,143136.0,2.853,Hives
1160,875,4,0,41382,160.0,162.0,209.0,198.0,41382.0,1.056,Melanoma
1161,876,4,0,32164,308.0,259.0,172.0,187.0,32164.0,0.92,Melanoma
1162,877,3,0,39878,404.0,214.0,254.0,157.0,39878.0,1.618,Hives
1163,878,4,0,5248,364.0,251.0,82.0,64.0,5248.0,1.281,Melanoma
1164,879,4,0,3762,130.0,70.0,57.0,66.0,3762.0,0.864,Melanoma
1165,880,2,0,125172,45.0,0.0,366.0,342.0,125172.0,1.07,Eczema
1166,880,2,0,83743,107.0,388.0,253.0,331.0,83743.0,0.764,Eczema
1167,881,3,0,70680,55.0,97.0,589.0,120.0,70680.0,4.908,Hives
1168,882,2,0,50096,214.0,158.0,248.0,202.0,50096.0,1.228,Eczema
1169,883,4,0,2666,127.0,93.0,43.0,62.0,2666.0,0.694,Melanoma
1170,884,4,0,3536,116.0,91.0,68.0,52.0,3536.0,1.308,Melanoma
1171,885,4,0,1020,163.0,163.0,34.0,30.0,1020.0,1.133,Melanoma
1172,885,4,0,1632,137.0,93.0,51.0,32.0,1632.0,1.594,Melanoma
1173,886,4,0,18542,105.0,25.0,127.0,146.0,18542.0,0.87,Melanoma
1174,887,2,0,266220,0.0,36.0,612.0,435.0,266220.0,1.407,Eczema
1175,888,4,0,3431,111.0,75.0,47.0,73.0,3431.0,0.644,Melanoma
1176,889,4,0,168630,39.0,0.0,330.0,511.0,168630.0,0.646,Melanoma
1177,890,3,0,118990,31.0,393.0,365.0,326.0,118990.0,1.12,Hives
1178,890,3,0,160425,0.0,0.0,465.0,345.0,160425.0,1.348,Hives
1179,891,2,0,178059,292.0,40.0,427.0,417.0,178059.0,1.024,Eczema
1180,892,4,0,1088,119.0,65.0,34.0,32.0,1088.0,1.062,Melanoma
1181,893,4,0,20736,82.0,24.0,144.0,144.0,20736.0,1.0,Melanoma
1182,894,3,0,45924,378.0,150.0,178.0,258.0,45924.0,0.69,Hives
1183,895,4,0,15708,268.0,136.0,187.0,84.0,15708.0,2.226,Melanoma
1184,896,4,0,5166,108.0,83.0,82.0,63.0,5166.0,1.302,Melanoma
1185,897,3,0,75456,125.0,55.0,288.0,262.0,75456.0,1.099,Hives
1186,898,3,0,156232,0.0,388.0,472.0,331.0,156232.0,1.426,Hives
1187,898,3,0,19516,92.0,95.0,119.0,164.0,19516.0,0.726,Hives
1188,899,2,0,15750,101.0,6.0,150.0,105.0,15750.0,1.429,Eczema
1189,899,2,0,18795,64.0,109.0,179.0,105.0,18795.0,1.705,Eczema
1190,900,4,0,22239,209.0,156.0,353.0,63.0,22239.0,5.603,Melanoma
1191,901,3,0,203477,0.0,195.0,719.0,283.0,203477.0,2.541,Hives
1192,902,4,0,9306,91.0,83.0,99.0,94.0,9306.0,1.053,Melanoma
1193,903,2,0,46294,0.0,30.0,293.0,158.0,46294.0,1.854,Eczema
1194,904,3,0,111150,131.0,385.0,342.0,325.0,111150.0,1.052,Hives
1195,904,3,0,54126,92.0,148.0,279.0,194.0,54126.0,1.438,Hives
1196,905,4,0,6160,84.0,88.0,77.0,80.0,6160.0,0.962,Melanoma
1197,906,3,0,109935,33.0,7.0,349.0,315.0,109935.0,1.108,Hives
1198,907,3,0,34661,237.0,270.0,253.0,137.0,34661.0,1.847,Hives
1199,907,3,0,20088,279.0,96.0,162.0,124.0,20088.0,1.306,Hives
1200,908,2,0,278216,0.0,52.0,664.0,419.0,278216.0,1.585,Eczema
1201,909,4,0,17402,70.0,58.0,154.0,113.0,17402.0,1.363,Melanoma
1202,910,3,0,100344,79.0,382.0,339.0,296.0,100344.0,1.145,Hives
1203,911,2,0,246617,0.0,56.0,719.0,343.0,246617.0,2.096,Eczema
1204,912,3,0,63595,189.0,302.0,395.0,161.0,63595.0,2.453,Hives
1205,913,2,0,16512,200.0,163.0,344.0,48.0,16512.0,7.167,Eczema
1206,913,2,0,31570,565.0,106.0,154.0,205.0,31570.0,0.751,Eczema
1207,913,2,0,35046,198.0,264.0,354.0,99.0,35046.0,3.576,Eczema
1208,914,3,0,32984,135.0,323.0,434.0,76.0,32984.0,5.711,Hives
1209,915,2,0,58400,1.0,0.0,292.0,200.0,58400.0,1.46,Eczema
1210,916,4,0,11900,114.0,418.0,100.0,119.0,11900.0,0.84,Melanoma
1211,917,3,0,51898,125.0,60.0,337.0,154.0,51898.0,2.188,Hives
1212,918,2,0,46872,178.0,266.0,378.0,124.0,46872.0,3.048,Eczema
1213,918,2,0,167024,135.0,46.0,584.0,286.0,167024.0,2.042,Eczema
1214,919,4,0,896,146.0,108.0,32.0,28.0,896.0,1.143,Melanoma
1215,920,2,0,267036,0.0,158.0,476.0,561.0,267036.0,0.848,Eczema
1216,921,3,0,74108,20.0,178.0,194.0,382.0,74108.0,0.508,Hives
1217,921,3,0,251136,219.0,18.0,436.0,576.0,251136.0,0.757,Hives
1218,922,2,0,6720,63.0,42.0,80.0,84.0,6720.0,0.952,Eczema
1219,923,2,0,40533,52.0,44.0,229.0,177.0,40533.0,1.294,Eczema
1220,924,3,0,401419,0.0,23.0,713.0,563.0,401419.0,1.266,Hives
1221,925,2,0,52910,120.0,52.0,185.0,286.0,52910.0,0.647,Eczema
1222,925,2,0,59430,81.0,436.0,210.0,283.0,59430.0,0.742,Eczema
1223,926,3,0,76728,131.0,392.0,278.0,276.0,76728.0,1.007,Hives
1224,926,3,0,19920,279.0,176.0,166.0,120.0,19920.0,1.383,Hives
1225,926,3,0,26208,271.0,0.0,182.0,144.0,26208.0,1.264,Hives
1226,927,3,0,30959,37.0,366.0,373.0,83.0,30959.0,4.494,Hives
1227,927,3,0,21253,17.0,0.0,401.0,53.0,21253.0,7.566,Hives
1228,927,3,0,220170,0.0,28.0,615.0,358.0,220170.0,1.718,Hives
1229,928,4,0,21744,97.0,42.0,144.0,151.0,21744.0,0.954,Melanoma
1230,929,2,0,7614,187.0,159.0,141.0,54.0,7614.0,2.611,Eczema
1231,929,2,0,11730,442.0,276.0,102.0,115.0,11730.0,0.887,Eczema
1232,929,2,0,31752,454.0,131.0,216.0,147.0,31752.0,1.469,Eczema
1233,930,3,0,104610,57.0,27.0,330.0,317.0,104610.0,1.041,Hives
1234,931,4,0,1836,110.0,129.0,51.0,36.0,1836.0,1.417,Melanoma
1235,932,3,0,121472,87.0,20.0,416.0,292.0,121472.0,1.425,Hives
1236,933,2,0,11907,0.0,0.0,81.0,147.0,11907.0,0.551,Eczema
1237,933,2,0,27825,90.0,0.0,175.0,159.0,27825.0,1.101,Eczema
1238,934,4,0,150696,54.0,22.0,364.0,414.0,150696.0,0.879,Melanoma
1239,935,3,0,152520,51.0,116.0,615.0,248.0,152520.0,2.48,Hives
1240,936,2,0,55029,0.0,0.0,249.0,221.0,55029.0,1.127,Eczema
1241,937,4,0,22274,248.0,129.0,259.0,86.0,22274.0,3.012,Melanoma
1242,938,4,0,84320,73.0,105.0,272.0,310.0,84320.0,0.877,Melanoma
1243,939,3,0,35492,70.0,258.0,467.0,76.0,35492.0,6.145,Hives
1244,940,2,0,64753,0.0,0.0,293.0,221.0,64753.0,1.326,Eczema
1245,941,3,0,66660,126.0,91.0,505.0,132.0,66660.0,3.826,Hives
1246,942,2,0,339840,0.0,0.0,720.0,472.0,339840.0,1.525,Eczema
1247,943,4,0,52624,231.0,29.0,299.0,176.0,52624.0,1.699,Melanoma
1248,944,3,0,22960,116.0,41.0,164.0,140.0,22960.0,1.171,Hives
1249,945,4,0,6808,69.0,19.0,74.0,92.0,6808.0,0.804,Melanoma
1250,946,2,0,62543,0.0,0.0,283.0,221.0,62543.0,1.281,Eczema
1251,947,2,0,45571,142.0,51.0,199.0,229.0,45571.0,0.869,Eczema
1252,948,3,0,276100,21.0,45.0,550.0,502.0,276100.0,1.096,Hives
1253,948,3,0,117458,111.0,382.0,418.0,281.0,117458.0,1.488,Hives
1254,949,4,0,15453,217.0,176.0,101.0,153.0,15453.0,0.66,Melanoma
1255,950,3,0,43758,101.0,140.0,234.0,187.0,43758.0,1.251,Hives
1256,951,3,0,110400,73.0,0.0,320.0,345.0,110400.0,0.928,Hives
1257,951,3,0,34048,52.0,591.0,304.0,112.0,34048.0,2.714,Hives
1258,952,2,0,18249,0.0,75.0,231.0,79.0,18249.0,2.924,Eczema
1259,953,2,0,22072,224.0,133.0,248.0,89.0,22072.0,2.787,Eczema
1260,953,2,0,17388,235.0,264.0,252.0,69.0,17388.0,3.652,Eczema
1261,954,3,0,7440,521.0,109.0,93.0,80.0,7440.0,1.162,Hives
1262,955,4,0,21312,156.0,156.0,148.0,144.0,21312.0,1.028,Melanoma
1263,956,4,0,24320,171.0,201.0,190.0,128.0,24320.0,1.484,Melanoma
1264,957,3,0,3182,82.0,204.0,43.0,74.0,3182.0,0.581,Hives
1265,958,4,0,15252,91.0,62.0,124.0,123.0,15252.0,1.008,Melanoma
1266,959,4,0,15198,44.0,82.0,149.0,102.0,15198.0,1.461,Melanoma
1267,960,4,0,28336,77.0,22.0,154.0,184.0,28336.0,0.837,Melanoma
1268,961,4,0,34571,156.0,139.0,181.0,191.0,34571.0,0.948,Melanoma
1269,962,3,0,9300,495.0,170.0,75.0,124.0,9300.0,0.605,Hives
1270,963,3,0,135072,92.0,383.0,402.0,336.0,135072.0,1.196,Hives
1271,963,3,0,32160,461.0,285.0,96.0,335.0,32160.0,0.287,Hives
1272,964,3,0,61710,112.0,116.0,561.0,110.0,61710.0,5.1,Hives
1273,965,2,0,7831,38.0,13.0,191.0,41.0,7831.0,4.659,Eczema
1274,966,4,0,71225,137.0,85.0,259.0,275.0,71225.0,0.942,Melanoma
1275,967,3,0,72048,178.0,123.0,456.0,158.0,72048.0,2.886,Hives
1276,968,2,0,64753,0.0,0.0,293.0,221.0,64753.0,1.326,Eczema
1277,969,2,0,63206,0.0,0.0,286.0,221.0,63206.0,1.294,Eczema
1278,970,2,0,3666,120.0,48.0,78.0,47.0,3666.0,1.66,Eczema
1279,970,2,0,5952,95.0,137.0,96.0,62.0,5952.0,1.548,Eczema
1280,971,4,0,58936,124.0,129.0,278.0,212.0,58936.0,1.311,Melanoma
1281,972,4,0,4225,202.0,331.0,65.0,65.0,4225.0,1.0,Melanoma
1282,973,4,0,97000,154.0,57.0,250.0,388.0,97000.0,0.644,Melanoma
1283,974,3,0,15730,441.0,166.0,242.0,65.0,15730.0,3.723,Hives
1284,975,3,0,224322,0.0,0.0,654.0,343.0,224322.0,1.907,Hives
1285,976,3,0,81400,80.0,20.0,296.0,275.0,81400.0,1.076,Hives
1286,977,3,0,55118,161.0,273.0,434.0,127.0,55118.0,3.417,Hives
1287,978,2,0,51240,13.0,28.0,280.0,183.0,51240.0,1.53,Eczema
1288,979,2,0,33825,0.0,60.0,275.0,123.0,33825.0,2.236,Eczema
1289,980,4,0,43362,172.0,97.0,198.0,219.0,43362.0,0.904,Melanoma
1290,981,2,0,5525,104.0,133.0,85.0,65.0,5525.0,1.308,Eczema
1291,981,2,0,4032,126.0,41.0,72.0,56.0,4032.0,1.286,Eczema
1292,982,3,0,106639,56.0,54.0,631.0,169.0,106639.0,3.734,Hives
1293,983,3,0,61237,105.0,123.0,293.0,209.0,61237.0,1.402,Hives
1294,984,3,0,25872,276.0,498.0,154.0,168.0,25872.0,0.917,Hives
1295,985,2,0,7784,174.0,71.0,56.0,139.0,7784.0,0.403,Eczema
1296,985,2,0,7316,85.0,90.0,59.0,124.0,7316.0,0.476,Eczema
1297,986,2,0,62196,0.0,0.0,284.0,219.0,62196.0,1.297,Eczema
1298,987,4,0,3835,108.0,80.0,65.0,59.0,3835.0,1.102,Melanoma
1299,988,2,0,2914,246.0,17.0,47.0,62.0,2914.0,0.758,Eczema
1300,988,2,0,19206,0.0,0.0,198.0,97.0,19206.0,2.041,Eczema
1301,989,3,0,69692,61.0,20.0,262.0,266.0,69692.0,0.985,Hives
1302,990,3,0,138229,10.0,0.0,403.0,343.0,138229.0,1.175,Hives
1303,990,3,0,103994,89.0,393.0,319.0,326.0,103994.0,0.979,Hives
1304,991,4,0,118065,114.0,9.0,255.0,463.0,118065.0,0.551,Melanoma
1305,992,4,0,21896,187.0,185.0,119.0,184.0,21896.0,0.647,Melanoma
1306,993,2,0,339840,0.0,0.0,720.0,472.0,339840.0,1.525,Eczema
1307,994,4,0,73628,148.0,79.0,233.0,316.0,73628.0,0.737,Melanoma
1308,995,4,0,59292,150.0,82.0,243.0,244.0,59292.0,0.996,Melanoma
1309,996,1,0,30750,74.0,19.0,150.0,205.0,30750.0,0.732,ChickenPox
1310,997,2,0,19170,4.0,79.0,135.0,142.0,19170.0,0.951,Eczema
1311,997,2,0,29614,159.0,0.0,134.0,221.0,29614.0,0.606,Eczema
1312,998,1,0,1131,106.0,93.0,29.0,39.0,1131.0,0.744,ChickenPox
1313,998,1,0,736,52.0,114.0,32.0,23.0,736.0,1.391,ChickenPox
1314,998,1,0,864,147.0,82.0,27.0,32.0,864.0,0.844,ChickenPox
1315,998,1,0,1386,52.0,78.0,42.0,33.0,1386.0,1.273,ChickenPox
1316,999,2,0,31680,79.0,0.0,180.0,176.0,31680.0,1.023,Eczema
1317,1000,4,0,43690,151.0,142.0,170.0,257.0,43690.0,0.661,Melanoma
1318,1001,4,0,50882,136.0,133.0,206.0,247.0,50882.0,0.834,Melanoma
1319,1002,4,0,71604,148.0,91.0,234.0,306.0,71604.0,0.765,Melanoma
1320,1003,2,0,41008,30.0,25.0,233.0,176.0,41008.0,1.324,Eczema
1321,1004,2,0,37797,0.0,45.0,293.0,129.0,37797.0,2.271,Eczema
1322,1005,3,0,86982,970.0,307.0,266.0,327.0,86982.0,0.813,Hives
1323,1005,3,0,350112,505.0,0.0,672.0,521.0,350112.0,1.29,Hives
1324,1006,4,0,67295,173.0,111.0,215.0,313.0,67295.0,0.687,Melanoma
1325,1007,4,0,33660,154.0,132.0,180.0,187.0,33660.0,0.963,Melanoma
1326,1008,3,0,141750,13.0,11.0,675.0,210.0,141750.0,3.214,Hives
1327,1009,2,0,62995,0.0,0.0,293.0,215.0,62995.0,1.363,Eczema
1328,1010,2,0,33150,95.0,0.0,150.0,221.0,33150.0,0.679,Eczema
1329,1011,2,0,131206,17.0,384.0,454.0,289.0,131206.0,1.571,Eczema
1330,1011,2,0,163268,0.0,0.0,476.0,343.0,163268.0,1.388,Eczema
1331,1012,2,0,28016,22.0,0.0,136.0,206.0,28016.0,0.66,Eczema
