id,license,file_name,height,width,date_captured,extra,file_path,label
811,1,t-eczema-subacute-49_jpg.rf.2cfA3hBVv61ZPLL1NImV.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-subacute-49.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-subacute-49_jpg.rf.2cfA3hBVv61ZPLL1NImV.jpg,Eczema
812,1,v-eczema-hand-129_jpg.rf.pUY2Ph6HuaPPJjRJPksR.jpg,720,586,2026-05-25T11:37:05+00:00,{'name': 'v-eczema-hand-129.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-eczema-hand-129_jpg.rf.pUY2Ph6HuaPPJjRJPksR.jpg,Eczema
813,1,ISIC_7454927_jpg.rf.VjCZKmYA24w2SgzQ4krx.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_7454927.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_7454927_jpg.rf.VjCZKmYA24w2SgzQ4krx.jpg,Melanoma
814,1,t-dermagraphism-3_jpg.rf.bl8P3zzZgL3LPFGO8hbn.jpg,596,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-3.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-3_jpg.rf.bl8P3zzZgL3LPFGO8hbn.jpg,Hives
815,1,t-eczema-nummular-104_jpg.rf.FW8ywaqss7wzjRjjD8US.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-104.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-104_jpg.rf.FW8ywaqss7wzjRjjD8US.jpg,Eczema
816,1,9_430_jpg.rf.4xCMWkItJJAznPVYtjLi.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_430.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_430_jpg.rf.4xCMWkItJJAznPVYtjLi.jpg,Melanoma
817,1,t-cholinergic-uriticaria-10_jpg.rf.idNPiA1m9tL35JATKrv0.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-cholinergic-uriticaria-10.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-cholinergic-uriticaria-10_jpg.rf.idNPiA1m9tL35JATKrv0.jpg,Hives
818,1,t-angioedema-17_jpg.rf.WQ9kh6o6i7xrUrTzpchK.jpg,468,720,2026-05-25T11:37:05+00:00,{'name': 't-angioedema-17.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-angioedema-17_jpg.rf.WQ9kh6o6i7xrUrTzpchK.jpg,Hives
819,1,t-eczema-subacute-97_jpg.rf.0lPBVttA4qKEJQRtHOE3.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-eczema-subacute-97.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-subacute-97_jpg.rf.0lPBVttA4qKEJQRtHOE3.jpg,Eczema
820,1,chickenpox_png_png.rf.QeWvdVHpSs1tSX7YXI56.png,658,1019,2026-05-25T11:37:05+00:00,{'name': 'chickenpox_png.png'},Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox_png_png.rf.QeWvdVHpSs1tSX7YXI56.png,ChickenPox
821,1,v-malignant-melanoma-136_jpg.rf.j2NbYoCIOSRFaCp3xNh7.jpg,471,720,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-136.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-136_jpg.rf.j2NbYoCIOSRFaCp3xNh7.jpg,Melanoma
822,1,t-dermagraphism-10_jpg.rf.evUAGJojEibLoJUgJXw4.jpg,720,483,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-10.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-10_jpg.rf.evUAGJojEibLoJUgJXw4.jpg,Hives
823,1,t-eczema-nummular-97_jpg.rf.xTbjyW2eYoRJaQf6eKgJ.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-97.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-97_jpg.rf.xTbjyW2eYoRJaQf6eKgJ.jpg,Eczema
824,1,t-malignant-melanoma-22_jpg.rf.Su2xCNwsuebCme2h8N8z.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-22.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-22_jpg.rf.Su2xCNwsuebCme2h8N8z.jpg,Melanoma
825,1,t-dermagraphism-33_jpg.rf.WOxYQZV2O3tPc6TBLVJY.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-33.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-33_jpg.rf.WOxYQZV2O3tPc6TBLVJY.jpg,Hives
826,1,v-malignant-melanoma-128_jpg.rf.NxaLyhn8cl1sQgXCY872.jpg,489,720,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-128.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-128_jpg.rf.NxaLyhn8cl1sQgXCY872.jpg,Melanoma
827,1,t-dermagraphism-27_jpg.rf.jLk3UZLVU1TpmUDlwXXd.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-27.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-27_jpg.rf.jLk3UZLVU1TpmUDlwXXd.jpg,Hives
828,1,t-angioedema-10_jpg.rf.kG3oK2P59RNJ5q6gBSzs.jpg,483,720,2026-05-25T11:37:05+00:00,{'name': 't-angioedema-10.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-angioedema-10_jpg.rf.kG3oK2P59RNJ5q6gBSzs.jpg,Hives
829,1,t-eczema-hand-92_jpg.rf.JaJhSEV0LopEyq8o358g.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-hand-92.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-hand-92_jpg.rf.JaJhSEV0LopEyq8o358g.jpg,Eczema
830,1,t-eczema-subacute-79_jpg.rf.NkvPeb42IlPDFCIVdq5q.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-eczema-subacute-79.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-subacute-79_jpg.rf.NkvPeb42IlPDFCIVdq5q.jpg,Eczema
831,1,t-eczema-nummular-160_jpg.rf.cCsNYthEkJcs79KMi6M7.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-160.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-160_jpg.rf.cCsNYthEkJcs79KMi6M7.jpg,Eczema
832,1,t-stasis-dermatitis-108_jpg.rf.Fdgkbm8i7Pd2IXcepDwy.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-stasis-dermatitis-108.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-stasis-dermatitis-108_jpg.rf.Fdgkbm8i7Pd2IXcepDwy.jpg,Eczema
833,1,t-malignant-melanoma-86_jpg.rf.jYjWc0lv2RW7e6ZtAjxZ.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-86.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-86_jpg.rf.jYjWc0lv2RW7e6ZtAjxZ.jpg,Melanoma
834,1,article_river_06b31870b2b411ebb286630ec2c9e955-Case-_png.rf.y5xozmlmQOs0oAxuCVyg.png,1294,986,2026-05-25T11:37:05+00:00,{'name': 'article_river_06b31870b2b411ebb286630ec2c9e955-Case-.png'},Skin_desease_(Perbaikan)_dataset.coco\train\article_river_06b31870b2b411ebb286630ec2c9e955-Case-_png.rf.y5xozmlmQOs0oAxuCVyg.png,Melanoma
835,1,ISIC_6674918_jpg.rf.ZvWy6vjc29B5ZzU7uRKl.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6674918.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6674918_jpg.rf.ZvWy6vjc29B5ZzU7uRKl.jpg,Melanoma
836,1,9_469_jpg.rf.0NFvEG3FR5zdTrsSHtEG.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_469.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_469_jpg.rf.0NFvEG3FR5zdTrsSHtEG.jpg,Melanoma
837,1,ISIC_6678508_jpg.rf.F6QjuP40Ph6QHhm65Gah.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6678508.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6678508_jpg.rf.F6QjuP40Ph6QHhm65Gah.jpg,Melanoma
838,1,lentigo-maligna-24_jpg.rf.2nMoCoYvBMtS8hgduLRX.jpg,563,464,2026-05-25T11:37:05+00:00,{'name': 'lentigo-maligna-24.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\lentigo-maligna-24_jpg.rf.2nMoCoYvBMtS8hgduLRX.jpg,Melanoma
839,1,t-cholinergic-uriticaria-11_jpg.rf.fznc5TYzTiPm5INUStJU.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-cholinergic-uriticaria-11.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-cholinergic-uriticaria-11_jpg.rf.fznc5TYzTiPm5INUStJU.jpg,Hives
840,1,t-eczema-hand-86_jpg.rf.EpIAjtQuMlDKHTBiD1gD.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-hand-86.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-hand-86_jpg.rf.EpIAjtQuMlDKHTBiD1gD.jpg,Eczema
841,1,t-eczema-nummular-13_jpg.rf.LW5ih5LtttHcCpJ0Lhv2.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-13.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-13_jpg.rf.LW5ih5LtttHcCpJ0Lhv2.jpg,Eczema
842,1,v-malignant-melanoma-177_jpg.rf.CppgNcpSCYCuPjWZz6kU.jpg,720,473,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-177.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-177_jpg.rf.CppgNcpSCYCuPjWZz6kU.jpg,Melanoma
843,1,t-malignant-melanoma-92_jpg.rf.mE4an1fc2HZpYUPuhg28.jpg,720,480,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-92.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-92_jpg.rf.mE4an1fc2HZpYUPuhg28.jpg,Melanoma
844,1,ISIC_6680649_jpg.rf.rwcVopywYMqBcmbTmoa0.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6680649.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6680649_jpg.rf.rwcVopywYMqBcmbTmoa0.jpg,Melanoma
845,1,9_330_jpg.rf.NUeRpi63UHxEBE4naED7.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_330.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_330_jpg.rf.NUeRpi63UHxEBE4naED7.jpg,Melanoma
846,1,t-dermagraphism-25_jpg.rf.GXhHtG39YJEpPZ7d5xq1.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-25.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-25_jpg.rf.GXhHtG39YJEpPZ7d5xq1.jpg,Hives
847,1,t-dermagraphism-30_jpg.rf.Afj4Gt2hkFTR3qdTw93l.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-30.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-30_jpg.rf.Afj4Gt2hkFTR3qdTw93l.jpg,Hives
848,1,t-eczema-nummular-128_jpg.rf.PgNOJAReqxXXxzktsEyR.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-128.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-128_jpg.rf.PgNOJAReqxXXxzktsEyR.jpg,Eczema
849,1,ISIC_7452410_jpg.rf.oUG3DwTNQSxXVTGNk7iy.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_7452410.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_7452410_jpg.rf.oUG3DwTNQSxXVTGNk7iy.jpg,Melanoma
850,1,t-eczema-nummular-166_jpg.rf.9RscI33zMvk3hWtfy9ow.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-166.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-166_jpg.rf.9RscI33zMvk3hWtfy9ow.jpg,Eczema
851,1,v-malignant-melanoma-106_jpg.rf.SBknREns9GWGdCnPQEpD.jpg,465,720,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-106.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-106_jpg.rf.SBknREns9GWGdCnPQEpD.jpg,Melanoma
852,1,t-eczema-subacute-103_jpg.rf.Tve7hGEM7qNetXBVSqRF.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-eczema-subacute-103.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-subacute-103_jpg.rf.Tve7hGEM7qNetXBVSqRF.jpg,Eczema
853,1,t-malignant-melanoma-93_jpg.rf.KA51WQLSuNjOvVlqve90.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-93.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-93_jpg.rf.KA51WQLSuNjOvVlqve90.jpg,Melanoma
854,1,9_418_jpg.rf.LeFDC5VPiiyfVvrEgpCg.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_418.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_418_jpg.rf.LeFDC5VPiiyfVvrEgpCg.jpg,Melanoma
855,1,ISIC_6674653_jpg.rf.nZEMszeCJZNEwfCsaB2n.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6674653.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6674653_jpg.rf.nZEMszeCJZNEwfCsaB2n.jpg,Melanoma
856,1,ISIC_6675795_jpg.rf.daUzGf35NDU72swrs86M.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6675795.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6675795_jpg.rf.daUzGf35NDU72swrs86M.jpg,Melanoma
857,1,9_377_jpg.rf.HOr1txyqNhI79GDWZ4HU.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_377.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_377_jpg.rf.HOr1txyqNhI79GDWZ4HU.jpg,Melanoma
858,1,t-cholinergic-uriticaria-9_jpg.rf.ql7BpdB2XIbSz6tkSbTn.jpg,720,480,2026-05-25T11:37:05+00:00,{'name': 't-cholinergic-uriticaria-9.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-cholinergic-uriticaria-9_jpg.rf.ql7BpdB2XIbSz6tkSbTn.jpg,Hives
859,1,t-dermagraphism-2_jpg.rf.chAcotowJzBWvBaDC5bW.jpg,576,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-2.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-2_jpg.rf.chAcotowJzBWvBaDC5bW.jpg,Hives
860,1,t-eczema-nummular-83_jpg.rf.IVnjwUdij1C0zJHh9zyW.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-83.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-83_jpg.rf.IVnjwUdij1C0zJHh9zyW.jpg,Eczema
861,1,9_49_jpg.rf.PaqbwjokgyAdcgU0oySQ.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_49.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_49_jpg.rf.PaqbwjokgyAdcgU0oySQ.jpg,Melanoma
862,1,ISIC_6676345_jpg.rf.vIP9prNy9QXYit1axVxt.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6676345.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6676345_jpg.rf.vIP9prNy9QXYit1axVxt.jpg,Melanoma
863,1,v-eczema-nummular-100_jpg.rf.p8nQHvEH8bno98KZznQH.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 'v-eczema-nummular-100.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-eczema-nummular-100_jpg.rf.p8nQHvEH8bno98KZznQH.jpg,Eczema
864,1,t-malignant-melanoma-179_jpg.rf.aHeNw3P8mKxjzGHvvSGX.jpg,474,720,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-179.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-179_jpg.rf.aHeNw3P8mKxjzGHvvSGX.jpg,Melanoma
865,1,ISIC_6681802_jpg.rf.tY7RfYD6eyHTTzmSHNOW.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6681802.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6681802_jpg.rf.tY7RfYD6eyHTTzmSHNOW.jpg,Melanoma
866,1,9_72_jpg.rf.N7GxFJOWlnlnin0aPv9b.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_72.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_72_jpg.rf.N7GxFJOWlnlnin0aPv9b.jpg,Melanoma
867,1,v-malignant-melanoma-91_jpg.rf.kFgTnLtVTWosxk8mJ6GW.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-91.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-91_jpg.rf.kFgTnLtVTWosxk8mJ6GW.jpg,Melanoma
868,1,v-malignant-melanoma-110_jpg.rf.b2XXy2NUTwAXHNTvv1aA.jpg,471,720,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-110.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-110_jpg.rf.b2XXy2NUTwAXHNTvv1aA.jpg,Melanoma
869,1,t-dermagraphism-1_jpg.rf.lmXP8NrRuT9BT2c2MpEz.jpg,720,491,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-1.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-1_jpg.rf.lmXP8NrRuT9BT2c2MpEz.jpg,Hives
870,1,t-stasis-dermatitis-110_jpg.rf.CSFbZ9dm0dITQq1s0spS.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-stasis-dermatitis-110.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-stasis-dermatitis-110_jpg.rf.CSFbZ9dm0dITQq1s0spS.jpg,Eczema
871,1,t-eczema-nummular-9_jpg.rf.eemtMiWs4UYVafBNqdG1.jpg,720,472,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-9.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-9_jpg.rf.eemtMiWs4UYVafBNqdG1.jpg,Eczema
872,1,t-eczema-nummular-203_jpg.rf.QXnhmSohnpQ4pZGxmFjV.jpg,477,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-nummular-203.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-nummular-203_jpg.rf.QXnhmSohnpQ4pZGxmFjV.jpg,Eczema
873,1,Atopic-dermatitis_Credit_iStock-Sinhyu_jpg.rf.wu63U2oX1YyNcBGcb746.jpg,600,900,2026-05-25T11:37:05+00:00,{'name': 'Atopic-dermatitis_Credit_iStock-Sinhyu.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\Atopic-dermatitis_Credit_iStock-Sinhyu_jpg.rf.wu63U2oX1YyNcBGcb746.jpg,Eczema
874,1,t-cholinergic-uriticaria-3_jpg.rf.x8xWqOWmnyzGg6drKxHQ.jpg,720,679,2026-05-25T11:37:05+00:00,{'name': 't-cholinergic-uriticaria-3.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-cholinergic-uriticaria-3_jpg.rf.x8xWqOWmnyzGg6drKxHQ.jpg,Hives
875,1,ISIC_6675390_jpg.rf.ZXWBhZmdb2akUidIyTBM.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6675390.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6675390_jpg.rf.ZXWBhZmdb2akUidIyTBM.jpg,Melanoma
876,1,t-malignant-melanoma-88_jpg.rf.wNKviQihpdPZR885HOMh.jpg,464,720,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-88.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-88_jpg.rf.wNKviQihpdPZR885HOMh.jpg,Melanoma
877,1,t-pressure-urticaria-1_jpg.rf.IuAkQ3vWNjO1Macimbs1.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-pressure-urticaria-1.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-pressure-urticaria-1_jpg.rf.IuAkQ3vWNjO1Macimbs1.jpg,Hives
878,1,t-malignant-melanoma-84_jpg.rf.09MVrzROR1gwc65CGrXE.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-malignant-melanoma-84.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-malignant-melanoma-84_jpg.rf.09MVrzROR1gwc65CGrXE.jpg,Melanoma
879,1,9_4_jpg.rf.J23n3rAJinva2vWoDWo5.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_4.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_4_jpg.rf.J23n3rAJinva2vWoDWo5.jpg,Melanoma
880,1,t-stasis-dermatitis-15_jpg.rf.2NeIkZbsW2qNW6QodclX.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-stasis-dermatitis-15.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-stasis-dermatitis-15_jpg.rf.2NeIkZbsW2qNW6QodclX.jpg,Eczema
881,1,t-dermagraphism-29_jpg.rf.gjpweTy8T9CRpMBhJsie.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-29.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-29_jpg.rf.gjpweTy8T9CRpMBhJsie.jpg,Hives
882,1,t-eczema-hand-183_jpg.rf.PgK0QsS7U4OkwIdrvV1p.jpg,477,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-hand-183.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-hand-183_jpg.rf.PgK0QsS7U4OkwIdrvV1p.jpg,Eczema
883,1,9_489_jpg.rf.VlGdOtJnO40XC5yprgdE.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_489.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_489_jpg.rf.VlGdOtJnO40XC5yprgdE.jpg,Melanoma
884,1,9_331_jpg.rf.DoCgaobsnX7Qst9mBIgA.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_331.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_331_jpg.rf.DoCgaobsnX7Qst9mBIgA.jpg,Melanoma
885,1,9_48_jpg.rf.NBIH14mdJfoKwQ9ocuSl.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_48.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_48_jpg.rf.NBIH14mdJfoKwQ9ocuSl.jpg,Melanoma
886,1,9_346_jpg.rf.m58k8m9zUENJoyD6ySBC.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_346.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_346_jpg.rf.m58k8m9zUENJoyD6ySBC.jpg,Melanoma
887,1,t-stasis-dermatitis-112_jpg.rf.pDMancA1jMmHe3tkMed8.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-stasis-dermatitis-112.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-stasis-dermatitis-112_jpg.rf.pDMancA1jMmHe3tkMed8.jpg,Eczema
888,1,9_412_jpg.rf.2cmkYaKkXcHuVE8iJ9lk.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_412.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_412_jpg.rf.2cmkYaKkXcHuVE8iJ9lk.jpg,Melanoma
889,1,ISIC_7453895_jpg.rf.7T3xT6RwLr1ffL510Hf7.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_7453895.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_7453895_jpg.rf.7T3xT6RwLr1ffL510Hf7.jpg,Melanoma
890,1,t-Urticaria-Vasculitis-12_jpg.rf.60a8RISE7pveYTiAaIjK.jpg,720,466,2026-05-25T11:37:05+00:00,{'name': 't-Urticaria-Vasculitis-12.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-Urticaria-Vasculitis-12_jpg.rf.60a8RISE7pveYTiAaIjK.jpg,Hives
891,1,t-stasis-dermatitis-109_jpg.rf.lgXDyYHXMjXOAgAJxaSu.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-stasis-dermatitis-109.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-stasis-dermatitis-109_jpg.rf.lgXDyYHXMjXOAgAJxaSu.jpg,Eczema
892,1,9_456_jpg.rf.c86gsQbDT9pl1dbRkIXY.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_456.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_456_jpg.rf.c86gsQbDT9pl1dbRkIXY.jpg,Melanoma
893,1,9_34_jpg.rf.gr7S0JuwtEMiYzmkN7kR.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_34.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_34_jpg.rf.gr7S0JuwtEMiYzmkN7kR.jpg,Melanoma
894,1,t-hives-Urticaria-Acute-97_jpg.rf.6Kxv2pMbfm9plcQkiuWt.jpg,596,720,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-97.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-97_jpg.rf.6Kxv2pMbfm9plcQkiuWt.jpg,Hives
895,1,v-malignant-melanoma-161_jpg.rf.fUWhvf64bYBM1R8D3Zhe.jpg,474,720,2026-05-25T11:37:05+00:00,{'name': 'v-malignant-melanoma-161.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-malignant-melanoma-161_jpg.rf.fUWhvf64bYBM1R8D3Zhe.jpg,Melanoma
896,1,9_311_jpg.rf.Sa391Sza3MomrE3In5YO.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '9_311.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\9_311_jpg.rf.Sa391Sza3MomrE3In5YO.jpg,Melanoma
897,1,t-angioedema-21_jpg.rf.uD35HPzYxJquPfm8QOiB.jpg,672,720,2026-05-25T11:37:05+00:00,{'name': 't-angioedema-21.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-angioedema-21_jpg.rf.uD35HPzYxJquPfm8QOiB.jpg,Hives
